ADDRESS,COL01,COL03,COL04,COL05,COL06,COL07,COL08,TAX
"000041051","01",0.0000000000000000e+00,5.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000041054","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000041055","01",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,7.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
"000041056","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,
"000041057","01",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000042052","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6200000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
"000042054","02",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000042056","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+05,
"000042057","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,0.0000000000000000e+00,3.5000000000000000e+05,
"000042058","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000042059","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6000000000000000e+05,0.0000000000000000e+00,3.5000000000000000e+05,
"000042060","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+06,
"000043047","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,0.0000000000000000e+00,1.0000000000000000e+05,
"000043049","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+05,0.0000000000000000e+00,2.0000000000000000e+05,
"000043050","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4000000000000000e+05,0.0000000000000000e+00,2.5000000000000000e+05,
"000043052","01",6.4140000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000043053","01",0.0000000000000000e+00,3.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+05,
"000043056","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8000000000000000e+05,0.0000000000000000e+00,3.5000000000000000e+06,
"000043057","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,3.8000000000000000e+05,
"000043058","01",0.0000000000000000e+00,4.2000000000000000e+06,4.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000043059","01",0.0000000000000000e+00,1.2400000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+06,
"000043060","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4000000000000000e+06,
"000044047","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e+06,
"000044048","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06,
"000044051","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+05,0.0000000000000000e+00,1.2000000000000000e+05,
"000044053","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+05,
"000044054","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.5000000000000000e+05,0.0000000000000000e+00,
"000044055","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.2000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000044055","03",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2000000000000000e+06,
"000051061","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,0.0000000000000000e+00,5.0000000000000000e+05,
"000051062","01",0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,9.7500000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000051063","05",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000051065","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+06,
"000054057","01",6.8400000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000054058","01",0.0000000000000000e+00,2.7000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,9.5000000000000000e+05,0.0000000000000000e+00,
"000054059","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+06,
"000061073","01",0.0000000000000000e+00,1.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,
"000061074","01",9.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000061076","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.6000000000000000e+05,0.0000000000000000e+00,7.0000000000000000e+05,
"000061077","01",0.0000000000000000e+00,5.0000000000000000e+05,0.0000000000000000e+00,6.8000000000000000e+05,0.0000000000000000e+00,1.1000000000000000e+06,
"000061078","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000061079","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4000000000000000e+05,0.0000000000000000e+00,1.2000000000000000e+06,
"000061080","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000062061","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2000000000000000e+05,0.0000000000000000e+00,1.5200000000000000e+05,
"000062063","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3000000000000000e+05,0.0000000000000000e+00,4.0000000000000000e+04,
"000062064","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,5.0000000000000000e+04,
"000062065","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2000000000000000e+05,0.0000000000000000e+00,1.0000000000000000e+05,
"000062067","01",0.0000000000000000e+00,1.3450000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000062068","01",7.4600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000062069","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+06,0.0000000000000000e+00,1.5000000000000000e+05,
"000062072","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+06,0.0000000000000000e+00,
"000062073","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2800000000000000e+06,
"000062074","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,
"000062076","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.7600000000000000e+05,0.0000000000000000e+00,3.0000000000000000e+05,
"000062078","01",1.3260000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000062079","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
"000062080","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
"000063061","01",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,9.0000000000000000e+05,0.0000000000000000e+00,2.0000000000000000e+05,
"000063066","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,2.5000000000000000e+06,
"000063067","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+05,
"000063068","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,1.0000000000000000e+05,
"000063069","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,1.3000000000000000e+06,
"000063070","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,0.0000000000000000e+00,5.0000000000000000e+05,
"000063073","01",0.0000000000000000e+00,2.5000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000063076","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000063077","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,1.4000000000000000e+05,
"000063078","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,
"000063079","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+05,
"000063080","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000064065","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
"000064066","01",0.0000000000000000e+00,2.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+05,
"000064069","01",0.0000000000000000e+00,7.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000064074","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+06,
"000064075","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4500000000000000e+06,
"000071081","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+06,
"000071084","01",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4000000000000000e+06,
"000071087","01",0.0000000000000000e+00,2.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"000071088","01",0.0000000000000000e+00,7.0000000000000000e+05,0.0000000000000000e+00,1.6200000000000000e+06,0.0000000000000000e+00,2.1000000000000000e+06,
"000071093","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000000000000e+06,
"000071094","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,
"000071096","01",0.0000000000000000e+00,2.0000000000000000e+05,0.0000000000000000e+00,8.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000071097","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,
"000071098","01",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,
"000072082","03",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,0.0000000000000000e+00,
