ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"013051103","02"," "," "," ","0002200000"," "," "
"013051107","01"," "," "," "," "," ","0011740000"
"013052086","01"," "," "," "," "," ","0025000000"
"013052088","01"," ","0006000000"," "," "," ","0002500000"
"013052089","01"," "," "," "," "," ","0008500000"
"013052090","01"," ","0014400000","0020400000"," "," "," "
"013052093","01","0106486256"," "," "," "," "," "
"013052098","01"," "," "," "," "," ","0003000000"
"013052101","01","0030000000"," "," "," "," "," "
"013052108","01"," "," "," "," "," ","0002000000"
"013052109","01"," "," "," ","0005200000"," "," "
"013053093","01","0007007022"," "," "," "," "," "
"013053099","01","0034200000"," "," "," "," "," "
"013053102","01"," "," "," "," "," ","0009000000"
"013053103","02"," "," "," "," "," ","0001500000"
"013053104","01"," "," "," ","0002450000"," "," "
"013054089","01"," "," "," ","0016759000"," "," "
"013054090","01"," "," "," "," "," ","0010000000"
"013054096","01"," "," "," ","0004200000"," ","0003000000"
"013054099","01"," "," "," ","0015600000"," "," "
"013054100","06"," "," "," ","0002550000"," "," "
"013054101","01"," ","0005000000"," ","0011000000"," "," "
"013054102","01"," ","0004000000"," "," "," "," "
"013054105","02"," "," "," "," ","0008500000"," "
"013061111","03"," "," "," ","0003520000"," "," "
"013061114","01"," "," "," "," "," ","0001000000"
"013061116","01"," ","0003500000"," "," "," ","0006500000"
"013061120","01"," "," "," ","0004000000"," "," "
"013062113","04"," "," "," ","0003620000"," "," "
"013062115","01"," "," "," ","0004750000"," ","0002750000"
"013062116","01"," "," "," "," "," ","0012000000"
"013062120","05"," "," "," ","0003100000"," "," "
"013063109","01"," "," "," "," "," ","0014700000"
"013063111","01"," "," "," "," "," ","0004000000"
"013063115","01"," ","0004000000"," "," "," "," "
"013064111","01"," "," ","0002000000"," "," "," "
"013064113","01"," ","0002500000"," ","0004750000"," "," "
"013071127","01"," "," "," ","0003450000"," ","0000200000"
"013071133","01"," ","0007000000"," ","0002500000"," "," "
"013071134","05"," "," "," "," ","0004950000"," "
"013071135","01"," "," "," ","0002000000"," "," "
"013072121","01"," "," "," ","0003800000"," "," "
"013072122","05"," "," "," ","0002200000"," "," "
"013072125","01"," "," "," "," "," ","0024000000"
"013072128","01","0018592014"," "," "," "," "," "
"013072131","01"," "," "," "," "," ","0027000000"
"013072133","01"," "," "," "," "," ","0002300000"
"013072134","01","0022750000"," "," "," "," "," "
"013073119","01"," ","0002000000"," ","0003500000"," "," "
"013073123","01"," ","0016000000"," "," "," "," "
"013073124","03"," "," "," ","0012500000"," "," "
"013073126","01"," "," "," "," "," ","0017000000"
"013073127","01"," "," "," "," "," ","0014000000"
"013073130","01"," "," "," ","0005000000"," ","0003000000"
"013074117","08"," "," "," "," "," ","0007500000"
"013074120","05"," "," "," ","0003000000"," ","0001200000"
"013074121","01"," "," "," "," "," ","0035000000"
"013074123","01"," ","0001500000"," "," "," ","0002850000"
"013074125","01"," "," "," ","0004950000"," ","0001200000"
"013074127","01"," "," "," "," "," ","0006500000"
"013081136","01"," ","0032000000"," "," "," "," "
"013081142","01"," ","0008000000"," "," "," "," "
"013081143","01"," ","0001000000"," "," "," ","0005000000"
"013081145","01"," ","0007000000"," ","0007500000"," "," "
"013081149","01"," "," "," "," "," ","0006000000"
"013081150","01"," "," "," ","0006000000"," ","0000500000"
"013082136","01"," "," "," ","0022750000"," "," "
"013082138","01"," "," "," "," "," ","0010000000"
"013082142","01"," "," "," ","0005574988"," "," "
"013082147","01"," "," "," "," "," ","0005000000"
"013082148","01"," "," "," ","0004200000"," "," "
"013083131","01"," "," "," ","0012550000"," "," "
"013083132","01"," "," "," ","0005000000"," ","0015000000"
"013083134","01"," "," "," "," "," ","0006000000"
"013083135","01"," "," "," "," "," ","0007000000"
"013083137","01"," ","0007500000"," "," "," "," "
"013083140","01"," ","0001200000"," ","0005800000"," ","0002500000"
"013083141","01"," "," "," ","0004400000"," ","0002000000"
"013083142","01"," "," "," ","0016789762"," "," "
"013083150","01"," ","0004000000"," ","0005950000"," "," "
"013084132","01"," "," ","0030000000"," "," "," "
"013084134","01"," "," "," ","0006300000"," ","0003500000"
"013084135","01"," "," "," "," "," ","0010000000"
"013084137","01"," "," "," ","0035989752"," "," "
"013084138","07"," "," "," "," "," ","0004000000"
"013084139","03"," "," "," ","0004200000"," ","0008000000"
"013084140","01"," ","0001500000"," "," "," ","0001500000"
"013084142","01"," "," "," ","0003100000"," ","0001000000"
"013084143","01"," ","0003800000"," "," "," ","0001500000"
"013084144","01"," ","0006000000"," "," "," ","0005000000"
"013084144","02"," "," "," "," "," ","0005000000"
"013084147","01"," "," "," ","0003750000"," ","0001500000"
"013084148","01"," "," "," "," "," ","0034000000"
"014011002","01"," "," ","0026000000"," "," "," "
"014011004","01"," "," "," ","0002800000"," "," "
"014011005","01"," "," "," ","0004200000"," "," "
"014012002","01","0019950000"," "," "," "," "," "
"014012007","01"," ","0001000000"," ","0004700000"," ","0003000000"
"014012008","01"," ","0002000000","0000500000"," "," "," "
"014012010","01","0040370000"," "," "," "," "," "
"014014002","01","0026950000"," "," "," "," "," "
"014021011","01"," ","0015000000"," "," "," "," "
"014021016","01"," "," ","0020000000"," "," "," "
"014021023","01"," "," ","0001800000"," "," ","0001500000"
"014021025","01"," "," "," ","0002900000"," ","0001800000"
"014021026","01","0019660000"," "," "," "," "," "
"014021027","01"," "," "," ","0001650000"," ","0000700000"
"014021030","01","0022588360"," "," "," "," "," "
"014021034","01"," "," "," ","0002600000"," "," "
"014021037","06"," "," "," ","0003800000"," "," "
"014021043","01"," "," "," ","0006500000"," "," "
"014022013","01"," "," "," ","0005800000"," "," "
"014022014","01"," "," "," ","0004900000"," ","0002500000"
"014022018","01"," "," "," "," "," ","0004500000"
"014022020","01","0018600000","0002000000"," "," "," "," "
"014022026","01"," ","0012500000"," "," "," "," "
"014022032","02","0022830000"," "," "," "," "," "
"014022034","01"," "," ","0003400000"," "," "," "
"014022038","01"," "," "," ","0004400000"," "," "
"014023006","01","0020100000"," "," "," "," "," "
"014023009","01","0009214357"," "," "," "," "," "
"014023018","01"," "," "," "," "," ","0004000000"
"014023020","01","0018600000"," "," "," "," "," "
"014023024","01","0019209040"," "," "," "," ","0003500000"
"014023030","01"," "," "," ","0004550000"," "," "
"014023031","01"," "," ","0001500000"," "," "," "
"014023032","01"," "," "," ","0005600000"," ","0007200000"
"014023033","01"," "," ","0003000000"," "," "," "
"014023033","02"," "," "," ","0004400000"," "," "
"014023036","01"," "," "," ","0003700000"," ","0001500000"
"014023036","03"," "," "," ","0001440000"," "," "
"014023038","01"," "," "," ","0004000000"," "," "
"014024007","03"," "," "," ","0006000000"," ","0003000000"
"014024008","01"," ","0004000000"," ","0007000000"," "," "
"014024013","01"," "," "," ","0004000000"," ","0004000000"
"014024016","06","0027045610"," "," "," "," "," "
"014024019","01","0025638658"," "," "," "," "," "
"014024035","01"," ","0012000000"," "," "," "," "
"014024037","01"," ","0007000000"," ","0008000000"," "," "
"014024040","01"," ","0005000000"," "," "," ","0002000000"
"014031051","01"," "," "," ","0004800000"," ","0001500000"
"014031053","01"," "," "," ","0002400000"," ","0001500000"
"014031055","01"," ","0001500000"," ","0004200000"," ","0005000000"
"014032042","01"," "," "," ","0005800000"," "," "
"014032043","01"," ","0001500000"," ","0004200000"," "," "
"014032044","01"," ","0002000000"," ","0004200000"," "," "
"014033044","01"," "," "," ","0006320000"," "," "
"014033046","01"," "," ","0047800000"," "," "," "
"014034042","01"," ","0072000000"," "," "," "," "
"014034043","01"," ","0010000000"," ","0007500000"," "," "
"014041056","01"," "," "," ","0003000000"," ","0004000000"
"014041057","07"," "," "," ","0001880000"," "," "
"014041059","11"," "," "," ","0002950000"," ","0003000000"
"014041060","02"," "," "," ","0002000000"," "," "
"014041061","01"," "," "," "," "," ","0001000000"
"014041067","01"," ","0003000000"," "," "," "," "
"014041070","01"," "," "," "," "," ","0010000000"
"014041071","01"," "," "," ","0004600000"," ","0001500000"
"014041074","01"," ","0038400000"," "," "," "," "
"014041078","01"," ","0005000000"," ","0002800000"," "," "
"014041080","01"," "," "," ","0001550000"," ","0004000000"
"014041082","01"," "," "," "," "," ","0002000000"
"014041083","07"," "," "," ","0002200000"," "," "
"014041085","01"," "," "," ","0002100000"," "," "
"014042060","01","0019760000"," "," "," "," "," "
"014042062","01","0018500000","0000600000"," "," "," "," "
"014042064","01"," "," "," ","0006150000"," ","0001800000"
"014042069","01"," "," "," ","0008900000"," "," "
"014042073","01","0021130000"," "," "," "," "," "
"014042079","02","0019720000"," "," "," "," "," "
"014042082","01"," "," "," ","0003600000"," "," "
"014042084","01"," "," "," "," "," ","0001000000"
"014042085","01"," "," ","0012500000"," "," "," "
"014043052","01"," ","0002300000"," ","0003000000"," ","0002500000"
"014043054","01"," ","0005000000"," "," "," "," "
"014043055","01"," "," "," ","0004500000"," "," "
"014043060","01"," "," "," ","0006000000"," ","0012000000"
"014043061","01"," "," "," ","0004125720"," "," "
"014043064","01"," "," "," "," "," ","0006000000"
"014043065","01"," "," "," ","0004600000"," ","0004000000"
"014043067","01"," "," "," "," "," ","0014000000"
"014043068","08"," "," "," ","0004500000"," "," "
"014043073","01"," "," "," ","0001200000"," ","0001500000"
"014043078","01"," "," "," "," "," ","0004500000"
"014043079","01"," ","0057600000"," "," "," "," "
"014044051","01"," ","0018000000"," "," "," "," "
"014044052","01"," ","0053000000"," "," "," "," "
"014044062","01"," "," "," ","0003880000"," ","0003200000"
"014044068","01"," "," "," ","0007500000"," "," "
"014044069","01"," ","0003000000"," "," "," "," "
"014044070","01"," "," "," ","0007500000"," ","0001000000"
"014044078","01"," "," "," ","0015741120"," "," "
"014051086","01"," "," "," ","0002300000"," ","0002500000"
"014051088","01"," "," "," ","0002800000"," ","0002400000"
"014051089","01"," "," "," ","0002300000"," "," "
"014051094","01"," "," "," ","0002200000"," ","0000500000"
"014051097","04"," "," "," ","0002050000"," "," "
"014051098","01"," "," "," ","0005000000"," ","0001500000"
"014051099","01"," "," "," ","0003500000"," "," "
"014051100","02"," "," "," ","0002500000"," "," "
"014052087","01"," "," "," ","0003800000"," "," "
"014052089","01"," "," "," ","0008500000"," ","0010000000"
"014052089","06"," "," "," ","0004000000"," "," "
"014052090","01"," ","0003000000"," ","0003600000"," "," "
"014052092","01"," "," "," ","0005680000"," "," "
"014052093","01"," "," "," ","0006150000"," "," "
"014052093","11"," "," "," ","0002150000"," "," "
"014053081","01"," "," "," ","0004700000"," "," "
"014053082","01"," "," "," ","0004500000"," "," "
"014053083","01"," "," "," ","0003500000"," "," "
"014053085","01"," "," "," ","0003700000"," ","0003000000"
"014053090","07"," "," "," ","0003500000"," "," "
"014053091","01"," ","0004000000"," ","0006000000"," ","0002000000"
"014054084","01"," ","0004000000"," ","0006000000"," "," "
"014054085","01"," "," "," ","0007500000"," "," "
"014054087","01"," "," "," ","0005000000"," ","0004000000"
"014054088","01"," "," "," ","0008000000"," ","0005000000"
"014054090","01"," "," "," ","0007500000"," ","0004000000"
"014054091","01"," "," "," ","0006000000"," "," "
"014061102","01"," "," "," ","0002400000"," ","0002000000"
"014061103","01"," ","0001500000"," ","0003000000"," ","0001000000"
"014061105","01"," ","0002000000"," "," "," "," "
"014062096","01"," "," "," "," "," ","0002000000"
"014062097","01"," "," "," ","0003600000"," "," "
"014062102","01","0019400000"," "," "," "," "," "
"014063096","01"," "," "," ","0006000000"," ","0004500000"
"014063097","01"," "," "," ","0007500000"," "," "
"014063098","01"," "," "," ","0008000000"," "," "
"014063099","01"," "," "," ","0007500000"," "," "
"014064096","01"," "," "," ","0008000000"," "," "
"014064098","08"," "," "," ","0007500000"," "," "
"014064099","08"," "," "," ","0006000000"," "," "
"015011003","01"," "," "," ","0006800000"," "," "
"015011004","01"," "," "," ","0005400000"," "," "
"015011005","01"," "," "," ","0006400000"," "," "
"015011010","01"," "," "," ","0004000000"," ","0001000000"
"015012001","01","0","0","0","0006000000","0","0"
"015012003","03","0","0","0","0","0","0007000000"
"015012005","01","0","0","0","0006000000","0","0"
"015012006","01","0","0","0","0","0","0007500000"
"015012007","01","0","0","0","0","0","0010000000"
"015013002","01","0","0","0","0004000000","0","0"
"015013006","01","0","0","0","0005700000","0","0002600000"
"015013007","01","0","0005000000","0","0006800000","0","0"
"015013007","03","0","0","0","0006800000","0","0"
"015013009","01","0","0","0","0007000000","0","0"
"015014007","01"," "," "," ","0005000000"," "," "
"015021015","04"," "," "," "," "," ","0001400000"
"015021021","01"," ","0005000000"," "," "," ","0001000000"
"015021024","01"," "," "," ","0004000000"," "," "
"015021025","01"," ","0004000000"," ","0002000000"," "," "
"015022016","01","0","0005000000","0","0002400000","0","0"
"015022018","01","0","0008500000","0","0","0","0"
"015022025","01","0","0","0","0005200000","0","0"
"015023016","01","0","0","0","0004600000","0","0"
"015023018","01","0","0","0","0","0","0047000000"
"015023021","01","0","0","0","0004800000","0","0008600000"
"015023024","01","0","0000500000","0","0","0","0"
"015024011","01"," ","0004500000"," ","0003000000"," "," "
"015024014","01"," "," "," ","0005600000"," "," "
"015024015","04"," "," "," ","0004600000"," "," "
"015024022","01"," "," "," ","0006300000"," ","0003000000"
"015031035","01"," "," "," "," "," ","0016000000"
"015031036","01"," "," "," ","0004800000"," "," "
"015031041","01","0016500000"," "," "," "," "," "
"015031044","01","0027900000"," "," "," "," "," "
"015031046","01"," "," "," ","0005400000"," ","0001000000"
"015031047","01"," ","0022250000"," "," "," "," "
"015031048","01","0017600000"," "," "," "," "," "
"015031049","01"," "," "," ","0007500000"," "," "
"015031051","01"," "," "," ","0006650000"," "," "
"015031052","06","0034400000"," "," "," "," "," "
"015031053","01"," "," "," ","0014820000"," "," "
"015032026","01","0","0","0","0001200000","0","0"
"015032026","02","0","0","0","0001200000","0","0"
"015032028","01","0","0","0","0001200000","0","0"
"015032028","02","0","0","0","0001200000","0","0"
"015032030","01","0006750000","0025000000","0","0","0","0"
"015032031","01","0","0","0","0006000000","0","0"
"015032035","08","0","0","0","0003400000","0","0"
"015032043","01","0","0007500000","0","0004200000","0","0"
"015032050","01","0","0","0","0004600000","0","0002500000"
"015033026","01","0","0","0","0004600000","0","0023000000"
"015033028","01","0","0","0","0007800000","0","0"
"015033029","06","0","0","0","0004500000","0","0"
"015033032","01","0","0","0","0002500000","0","0001000000"
"015033032","02","0","0","0","0002500000","0","0"
"015033034","01","0","0","0","0002500000","0","0"
